日期,證券代號,證券名稱,外陸資買賣超股數(不含外資自營商),投信買賣超股數,自營商買賣超股數,三大法人買賣超股數
20260312,00712,復華富時不動產  ,"-16,148,000",0,"-6,184,119","-22,332,119"
20260312,0052,富邦科技        ,"-13,443,660","-25,000","-10,712,587","-24,181,247"
20260312,00680L,元大美債20正2   ,"-20,885,000",0,"-7,053,660","-27,938,660"
20260312,00922,國泰台灣領袖50  ,"-16,589,645",0,"-26,865,464","-43,455,109"
20260312,0050,元大台灣50      ,"-76,390,414","1,300,000","-6,313,588","-81,404,002"
20260312,009816,凱基台灣TOP50   ,"-11,639,004","300,000","-92,355,555","-103,694,559"
20260312,00919,群益台灣精選高息,"-15,589,335",0,"-113,327,409","-128,916,744"
20260313,00637L,元大滬深300正2  ,"10,496,000",0,"17,172,402","27,668,402"
20260313,00993A,主動安聯台灣    ,"-568,000",0,"15,118,942","14,550,942"
20260313,00953B,群益優選非投等債,"1,541,999",0,"10,788,261","12,330,260"
20260313,00878,國泰永續高股息  ,"6,421,378",0,"2,532,662","8,954,040"
20260313,00940,元大台灣價值高息,"1,967,950",0,"6,269,217","8,237,167"
20260313,00929,復華台灣科技優息,"-769,000",0,"7,070,872","6,301,872"
20260313,00665L,富邦恒生國企正2 ,"1,958,000",0,"2,961,959","4,919,959"
20260313,00753L,中信中國50正2   ,"-2,719,000",0,"7,458,169","4,739,169"
20260313,00965,元大航太防衛科技,"2,684,000",0,"1,700,602","4,384,602"
20260313,00985B,群益ESG投等債0-5,"-581,000",0,"3,523,614","2,942,614"
20260313,00939,統一台灣高息動能,"426,000",0,"2,200,245","2,626,245"
20260313,00945B,凱基美國非投等債,"71,000",0,"2,408,096","2,479,096"
20260313,00713,元大台灣高息低波,"57,171",0,"2,418,807","2,475,978"
20260313,00991A,主動復華未來50  ,"1,936,100","-1,737,000","2,044,028","2,243,128"
20260313,00688L,國泰20年美債正2 ,"1,002,000",0,"1,002,694","2,004,694"
20260313,009805,新光美國電力基建,"1,929,500",0,"-134,836","1,794,664"
20260313,00664R,國泰臺灣加權反1 ,0,0,"1,776,228","1,776,228"
20260313,00947,台新臺灣IC設計  ,"583,238",0,"1,089,930","1,673,168"
20260313,00995A,主動中信台灣卓越,"779,100",0,"892,119","1,671,219"
20260313,0056,元大高股息      ,"559,253",0,"1,080,720","1,639,973"
20260313,00633L,富邦上証正2     ,"377,000",0,"1,235,755","1,612,755"
20260313,00671R,富邦NASDAQ反1   ,0,0,"1,490,991","1,490,991"
20260313,00692,富邦公司治理    ,"466,298",0,"986,941","1,453,239"
20260313,00915,凱基優選高股息30,"294,000",0,"1,139,440","1,433,440"
20260313,009813,貝萊德標普卓越50,"201,702",0,"1,163,000","1,364,702"
20260313,00900,富邦特選高股息30,"-466,000",0,"1,722,222","1,256,222"
20260313,00757,統一FANG+       ,"-120,151",0,"1,339,978","1,219,827"
20260313,00885,富邦越南        ,"-1,030,731",0,"2,203,820","1,173,089"
20260313,00902,中信電池及儲能  ,"1,239,000",0,"-234,923","1,004,077"
20260313,00655L,國泰中國A50正2  ,"384,000",0,"614,212","998,212"
20260313,00904,新光臺灣半導體30,"565,280",0,"333,417","898,697"
20260313,00643,群益深証中小    ,"41,000",0,"813,656","854,656"
20260313,00984A,主動安聯台灣高息,"37,000",0,"735,360","772,360"
20260313,009811,統一美國50      ,"99,000",0,"667,670","766,670"
20260313,00882,中信中國高股息  ,"821,000",0,"-58,198","762,802"
20260313,00905,FT臺灣Smart     ,"242,145",0,"455,157","697,302"
20260313,00752,中信中國50      ,"462,000",0,"185,069","647,069"
20260313,00952,凱基台灣AI50    ,"10,500",0,"579,900","590,400"
20260313,00865B,國泰US短期公債  ,"342,000",0,"204,582","546,582"
20260313,00636,國泰中國A50     ,"73,000",0,"459,333","532,333"
20260313,00909,國泰數位支付服務,"468,000",0,"60,007","528,007"
20260313,00648R,元大S&P500反1   ,"37,000",0,"482,500","519,500"
20260313,00641R,富邦日本反1     ,0,0,"507,901","507,901"
20260313,009802,富邦旗艦50      ,"4,000",0,"488,764","492,764"
20260313,00674R,期元大S&P黃金反1,0,0,"471,628","471,628"
20260313,00676R,富邦臺灣加權反1 ,"20,000",0,"441,106","461,106"
20260313,00639,富邦深100       ,"53,000",0,"390,035","443,035"
20260313,00650L,復華香港正2     ,"400,000",0,"42,652","442,652"
20260313,00910,第一金太空衛星  ,"322,490",0,"77,773","400,263"
20260313,00984D,主動聯博全球非投,0,0,"400,000","400,000"
20260313,00949,復華日本龍頭    ,"74,000",0,"297,582","371,582"
20260313,006205,富邦上証        ,"182,000",0,"147,990","329,990"
20260313,00946,群益科技高息成長,"-360,000",0,"681,636","321,636"
20260313,00960,野村全球航運龍頭,"10,000",0,"283,030","293,030"
20260313,00640L,富邦日本正2     ,"2,000",0,"287,088","289,088"
20260313,00683L,期元大美元指正2 ,0,0,"271,058","271,058"
20260313,00717,富邦美國特別股  ,"419,000",0,"-151,322","267,678"
20260313,00944,野村趨勢動能高息,"-15,000",0,"270,727","255,727"
20260313,00930,永豐ESG低碳高息 ,"15,000",0,"234,579","249,579"
20260313,00893,國泰智能電動車  ,"1,272,000",0,"-1,028,131","243,869"
20260313,00669R,國泰美國道瓊反1 ,0,0,"241,994","241,994"
20260313,0061,元大寶滬深      ,0,0,"234,857","234,857"
20260313,00926,凱基全球菁英55  ,"6,000",0,"216,917","222,917"
20260313,00700,富邦恒生國企    ,"138,000",0,"68,074","206,074"
20260313,00982T,平衡兆豐台美動能,"96,000",0,"105,164","201,164"
20260313,00941,中信上游半導體  ,"417,712",0,"-218,453","199,259"
20260313,00892,富邦台灣半導體  ,"-39,000",0,"224,605","185,605"
20260313,00673R,期元大S&P原油反1,0,0,"177,979","177,979"
20260313,00932,兆豐永續高息等權,"-9,000",0,"174,650","165,650"
20260313,00986A,主動台新龍頭成長,"-7,000",0,"154,668","147,668"
20260313,00654R,富邦印度反1     ,0,0,"147,200","147,200"
20260313,00895,富邦未來車      ,"107,000",0,"25,384","132,384"
20260313,00936,台新永續高息中小,"90,000",0,"41,598","131,598"
20260313,00971,野村美國研發龍頭,"118,000",0,"2,950","120,950"
20260313,009809,富邦淨零ESG50   ,388,0,"119,255","119,643"
20260313,00908,富邦入息REITs+  ,"218,000",0,"-99,628","118,372"
20260313,00983A,主動中信ARK創新 ,"583,000",0,"-473,135","109,865"
20260313,00899,FT潔淨能源      ,50,0,"105,758","105,808"
20260313,00990A,主動元大AI新經濟,"2,888,100",0,"-2,783,058","105,042"
20260313,00739,元大MSCI A股    ,"4,000",0,"91,138","95,138"
20260313,00963,中信全球高股息  ,"238,000",0,"-146,211","91,789"
20260313,006207,復華滬深        ,"15,000",0,"73,603","88,603"
20260313,009800,中信NASDAQ      ,"202,100",0,"-118,847","83,253"
20260313,00913,兆豐台灣晶圓製造,"-22,000",0,"102,891","80,891"
20260313,00651R,復華香港反1     ,0,0,"79,522","79,522"
20260313,00898,國泰基因免疫革命,"29,000",0,"50,253","79,253"
20260313,00897,富邦基因免疫生技,"259,000",0,"-189,983","69,017"
20260313,00850,元大臺灣ESG永續 ,"-182,000","-10,000","259,169","67,169"
20260313,00710B,復華彭博非投等債,"-4,000",0,"70,839","66,839"
20260313,00656R,國泰中國A50反1  ,0,0,"63,950","63,950"
20260313,00634R,富邦上証反1     ,0,0,"62,370","62,370"
20260313,00962,台新AI優息動能  ,"-72,000",0,"127,062","55,062"
20260313,00903,富邦元宇宙      ,"111,000",0,"-57,349","53,651"
20260313,00875,國泰網路資安    ,"213,000",0,"-161,105","51,895"
20260313,00762,元大全球AI      ,"44,000",0,-282,"43,718"
20260313,006206,元大上證50      ,"1,000",0,"37,121","38,121"
20260313,00921,兆豐龍頭等權重  ,"-32,000",0,"68,428","36,428"
20260313,00731,復華富時高息低波,"93,000",0,"-62,366","30,634"
20260313,00668,國泰美國道瓊    ,0,0,"24,301","24,301"
20260313,00851,台新全球AI      ,"-1,000",0,"16,112","15,112"
20260313,006204,永豐臺灣加權    ,"2,000",0,"8,888","10,888"
20260313,00916,國泰全球品牌50  ,"47,100",0,"-39,031","8,069"
20260313,00861,元大全球未來通訊,"-94,996",0,"102,636","7,640"
20260313,0051,元大中型100     ,0,0,"4,221","4,221"
20260313,00771,元大US高息特別股,0,0,"4,000","4,000"
20260313,00714,群益道瓊美國地產,"5,000",0,"-1,852","3,148"
20260313,00711B,復華彭博新興債  ,0,0,"1,013","1,013"
20260313,00938,凱基優選30      ,"63,000",0,"-62,110",890
20260313,00707R,期元大S&P日圓反1,0,0,0,0
20260313,00636K,國泰中國A50+U   ,0,0,0,0
20260313,00668K,國泰美國道瓊+U  ,0,0,0,0
20260313,00657K,國泰日經225+U   ,0,0,0,0
20260313,00943,兆豐電子高息等權,0,0,-610,-610
20260313,00701,國泰股利精選30  ,"59,000",0,"-59,982",-982
20260313,006203,元大MSCI台灣    ,0,0,"-1,000","-1,000"
20260313,00775B,新光投等債15+   ,0,0,"-1,108","-1,108"
20260313,0057,富邦摩台        ,0,0,"-1,256","-1,256"
20260313,00681R,元大美債20反1   ,0,0,"-1,555","-1,555"
20260313,00689R,國泰20年美債反1 ,0,0,"-2,000","-2,000"
20260313,00660,元大歐洲50      ,0,0,"-2,000","-2,000"
20260313,00684R,期元大美元指反1 ,0,0,"-3,205","-3,205"
20260313,00730,富邦臺灣優質高息,"-10,000",0,"6,133","-3,867"
20260313,00666R,富邦恒生國企反1 ,0,0,"-7,360","-7,360"
20260313,00728,第一金工業30    ,"-54,000",0,"45,898","-8,102"
20260313,00702,國泰標普低波高息,"3,000",0,"-12,877","-9,877"
20260313,0053,元大電子        ,"5,000",0,"-15,121","-10,121"
20260313,00736,國泰新興市場    ,0,0,"-11,000","-11,000"
20260313,00703,台新MSCI中國    ,0,0,"-12,186","-12,186"
20260313,00657,國泰日經225     ,0,0,"-15,582","-15,582"
20260313,00783,富邦中証500     ,0,0,"-16,932","-16,932"
20260313,00770,國泰北美科技    ,"156,000",0,"-174,708","-18,708"
20260313,009801,中信美國創新科技,"227,000",0,"-248,387","-21,387"
20260313,00987A,主動台新優勢成長,"198,000",0,"-222,324","-24,324"
20260313,00645,富邦日本        ,"55,000",0,"-84,812","-29,812"
20260313,00920,富邦ESG綠色電力 ,"177,000",0,"-208,905","-31,905"
20260313,00709,富邦歐洲        ,"1,000",0,"-33,064","-32,064"
20260313,00647L,元大S&P500正2   ,"-1,000",0,"-32,764","-33,764"
20260313,0055,元大MSCI金融    ,"-4,846",0,"-29,236","-34,082"
20260313,00924,復華S&P500成長  ,"76,000",0,"-110,644","-34,644"
20260313,00638R,元大滬深300反1  ,0,0,"-46,315","-46,315"
20260313,00737,國泰AI機器人    ,"23,100",0,"-69,637","-46,537"
20260313,009810,玉山全球藍籌100 ,0,0,"-47,869","-47,869"
20260313,00690,兆豐藍籌30      ,"54,000",0,"-123,729","-69,729"
20260313,00894,中信小資高價30  ,"-102,030",0,"27,045","-74,985"
20260313,00972,野村日本動能高息,"-57,000",0,"-20,018","-77,018"
20260313,00912,中信臺灣智慧50  ,"-24,000",0,"-56,378","-80,378"
20260313,00901,永豐智能車供應鏈,"5,000",0,"-101,365","-96,365"
20260313,00876,元大全球5G      ,"90,008",0,"-190,487","-100,479"
20260313,00852L,國泰美國道瓊正2 ,0,0,"-101,582","-101,582"
20260313,009803,玉山市值動能50  ,"-31,938",0,"-70,273","-102,211"
20260313,009808,華南永昌優選50  ,"95,000",0,"-199,239","-104,239"
20260313,00994A,主動第一金台股優,"-39,900",0,"-64,883","-104,783"
20260313,00956,中信日經高股息  ,"75,024",0,"-187,501","-112,477"
20260313,009812,野村日本東證    ,"40,000",0,"-155,485","-115,485"
20260313,00661,元大日經225     ,"2,042",0,"-121,210","-119,168"
20260313,00678,群益那斯達克生技,0,0,"-155,791","-155,791"
20260313,00685L,群益臺灣加權正2 ,"-11,000",0,"-145,050","-156,050"
20260313,009804,聯邦台精彩50    ,"-78,000",0,"-86,531","-164,531"
20260313,00911,兆豐洲際半導體  ,229,0,"-173,411","-173,182"
20260313,00652,富邦印度        ,"10,000",0,"-212,039","-202,039"
20260313,00763U,期街口道瓊銅    ,"6,000",0,"-222,358","-216,358"
20260313,00682U,期元大美元指數  ,0,0,"-234,310","-234,310"
20260313,00982D,主動富邦動態入息,"2,000",0,"-248,000","-246,000"
20260313,00923,群益台ESG低碳50 ,"-52,000",0,"-198,709","-250,709"
20260313,00675L,富邦臺灣加權正2 ,"11,000",0,"-278,674","-267,674"
20260313,00934,中信成長高股息  ,"54,000",0,"-379,011","-325,011"
20260313,00917,中信特選金融    ,"239,000",0,"-588,880","-349,880"
20260313,00646,元大S&P500      ,"28,264",0,"-393,859","-365,595"
20260313,00907,永豐優息存股    ,"-152,000",0,"-215,960","-367,960"
20260313,00635U,期元大S&P黃金   ,"155,144",0,"-556,441","-401,297"
20260313,00693U,期街口S&P黃豆   ,0,0,"-430,023","-430,023"
20260313,00733,富邦臺灣中小    ,"4,010",0,"-434,425","-430,415"
20260313,00653L,富邦印度正2     ,"12,000",0,"-462,415","-450,415"
20260313,00989A,主動摩根美國科技,"-4,000",0,"-496,626","-500,626"
20260313,00738U,期元大道瓊白銀  ,"-53,555",0,"-481,295","-534,850"
20260313,00735,國泰臺韓科技    ,"-173,978",0,"-402,152","-576,130"
20260313,00927,群益半導體收益  ,"-125,955",0,"-482,127","-608,082"
20260313,00983D,主動富邦複合收益,"6,000",0,"-666,384","-660,384"
20260313,00708L,期元大S&P黃金正2,"7,000",0,"-680,619","-673,619"
20260313,00662,富邦NASDAQ      ,"321,388",0,"-1,020,405","-699,017"
20260313,00964,中信亞太高股息  ,"27,000",0,"-756,287","-729,287"
20260313,00980A,主動野村臺灣優選,"330,060",0,"-1,062,642","-732,582"
20260313,00981T,平衡凱基雙核收息,"-57,000",0,"-712,986","-769,986"
20260313,00881,國泰台灣科技龍頭,"-780,000",0,"-7,543","-787,543"
20260313,00670L,富邦NASDAQ正2   ,"-3,000",0,"-876,763","-879,763"
20260313,009817,國泰日本不動產  ,"831,000",0,"-1,748,356","-917,356"
20260313,00631L,元大台灣50正2   ,"-225,789","20,000","-743,404","-949,193"
20260313,00985A,主動野村台灣50  ,"-93,835",0,"-950,094","-1,043,929"
20260313,00686R,群益臺灣加權反1 ,"18,000",0,"-1,220,270","-1,202,270"
20260313,00982A,主動群益台灣強棒,"-2,867,935",0,"1,557,742","-1,310,193"
20260313,00891,中信關鍵半導體  ,"-773,623",0,"-688,555","-1,462,178"
20260313,006208,富邦台50        ,"-329,347",0,"-1,149,810","-1,479,157"
20260313,00935,野村臺灣新科技50,"85,245",0,"-1,645,455","-1,560,210"
20260313,00706L,期元大S&P日圓正2,"31,000",0,"-1,774,294","-1,743,294"
20260313,00954,中信日本半導體  ,"234,030",0,"-2,060,117","-1,826,087"
20260313,00663L,國泰臺灣加權正2 ,"19,000",0,"-2,414,296","-2,395,296"
20260313,00951,台新日本半導體  ,"-834,000",0,"-1,828,244","-2,662,244"
20260313,00632R,元大台灣50反1   ,"490,000",0,"-3,374,506","-2,884,506"
20260313,00830,國泰費城半導體  ,"-306,568",0,"-2,700,643","-3,007,211"
20260313,00988A,主動統一全球創新,"1,395,000",0,"-4,504,622","-3,109,622"
20260313,00680L,元大美債20正2   ,"-3,415,000",0,"-341,964","-3,756,964"
20260313,00896,中信綠能及電動車,"108,000",0,"-4,575,582","-4,467,582"
20260313,00918,大華優利高填息30,"-862,000",0,"-3,862,983","-4,724,983"
20260313,00715L,期街口布蘭特正2 ,"-1,235,000",0,"-3,804,473","-5,039,473"
20260313,00992A,主動群益科技創新,"-3,721,900",0,"-3,262,121","-6,984,021"
20260313,00642U,期元大S&P石油   ,"4,488,078",0,"-15,724,946","-11,236,868"
20260313,0052,富邦科技        ,"-1,080,545","90,000","-13,782,097","-14,772,642"
20260313,00961,FT臺灣永續高息  ,"-1,004,909",0,"-15,851,199","-16,856,108"
20260313,00712,復華富時不動產  ,"-3,821,724",0,"-26,078,622","-29,900,346"
20260313,00981A,主動統一台股增長,"-13,482,806",0,"-20,861,842","-34,344,648"
20260313,00922,國泰台灣領袖50  ,"-10,905,938",0,"-28,106,560","-39,012,498"
20260313,0050,元大台灣50      ,"-58,612,858","65,000","-1,300,872","-59,848,730"
20260313,009816,凱基台灣TOP50   ,"-3,090,313",0,"-64,403,735","-67,494,048"
20260313,00919,群益台灣精選高息,"-4,294,384",0,"-182,121,523","-186,415,907"
20260316,00940,元大台灣價值高息,"3,738,350",0,"23,740,404","27,478,754"
20260316,00953B,群益優選非投等債,"13,505,000","-290,000","12,075,000","25,290,000"
20260316,00991A,主動復華未來50  ,"8,074,038","-1,108,000","9,509,867","16,475,905"
20260316,00993A,主動安聯台灣    ,"4,011,000",0,"12,462,046","16,473,046"
20260316,00878,國泰永續高股息  ,"2,138,157",0,"12,535,323","14,673,480"
20260316,00665L,富邦恒生國企正2 ,"-272,000",0,"11,287,662","11,015,662"
20260316,0056,元大高股息      ,"3,299,420","200,000","6,240,530","9,739,950"
20260316,00990A,主動元大AI新經濟,"8,427,000",0,"1,204,980","9,631,980"
20260316,00900,富邦特選高股息30,"-116,200",0,"8,811,570","8,695,370"
20260316,00929,復華台灣科技優息,"688,051",0,"7,992,336","8,680,387"
20260316,009813,貝萊德標普卓越50,"850,000",0,"6,076,275","6,926,275"
20260316,00945B,凱基美國非投等債,"6,430,000",0,"247,470","6,677,470"
20260316,00753L,中信中國50正2   ,"1,565,000",0,"4,464,736","6,029,736"
20260316,00982A,主動群益台灣強棒,"1,992,000",0,"3,901,699","5,893,699"
20260316,00713,元大台灣高息低波,"191,205",0,"4,069,396","4,260,601"
20260316,00637L,元大滬深300正2  ,"-6,390,000",0,"10,380,218","3,990,218"
20260316,00939,統一台灣高息動能,"-240,000",0,"4,193,986","3,953,986"
20260316,00946,群益科技高息成長,"513,000",0,"3,365,109","3,878,109"
20260316,00830,國泰費城半導體  ,"1,098,186",0,"2,228,000","3,326,186"
20260316,00915,凱基優選高股息30,"-198,000",0,"3,031,294","2,833,294"
20260316,00635U,期元大S&P黃金   ,"-4,460,210",0,"7,150,189","2,689,979"
20260316,00980A,主動野村臺灣優選,"1,929,200",0,"635,230","2,564,430"
20260316,00927,群益半導體收益  ,"295,000",0,"1,699,354","1,994,354"
20260316,00936,台新永續高息中小,"217,000",0,"1,662,506","1,879,506"
20260316,009817,國泰日本不動產  ,"531,000",0,"1,326,416","1,857,416"
20260316,00688L,國泰20年美債正2 ,0,0,"1,839,804","1,839,804"
20260316,00995A,主動中信台灣卓越,"318,000",0,"1,435,553","1,753,553"
20260316,00947,台新臺灣IC設計  ,"1,698,000",0,"41,527","1,739,527"
20260316,00752,中信中國50      ,"476,000",0,"890,361","1,366,361"
20260316,00984A,主動安聯台灣高息,"585,230",0,"655,200","1,240,430"
20260316,00648R,元大S&P500反1   ,"16,000",0,"1,146,000","1,162,000"
20260316,00633L,富邦上証正2     ,"-63,000",0,"1,189,712","1,126,712"
20260316,00909,國泰數位支付服務,"1,365,000",0,"-270,236","1,094,764"
20260316,00674R,期元大S&P黃金反1,"-5,000",0,"1,072,084","1,067,084"
20260316,00680L,元大美債20正2   ,"-740,000",0,"1,685,429","945,429"
20260316,00934,中信成長高股息  ,"-147,000",0,"1,065,605","918,605"
20260316,00907,永豐優息存股    ,"48,000",0,"861,534","909,534"
20260316,00965,元大航太防衛科技,"-116,800",0,"1,013,015","896,215"
20260316,00763U,期街口道瓊銅    ,"93,000",0,"795,219","888,219"
20260316,009811,統一美國50      ,"-8,000",0,"887,530","879,530"
20260316,00708L,期元大S&P黃金正2,"-6,000",0,"884,615","878,615"
20260316,00984D,主動聯博全球非投,0,0,"859,000","859,000"
20260316,00663L,國泰臺灣加權正2 ,"69,000",0,"760,993","829,993"
20260316,00930,永豐ESG低碳高息 ,"-31,000",0,"821,858","790,858"
20260316,00985A,主動野村台灣50  ,"271,020",0,"510,496","781,516"
20260316,00692,富邦公司治理    ,"27,069",0,"729,591","756,660"
20260316,00923,群益台ESG低碳50 ,"-205,750",0,"931,152","725,402"
20260316,00932,兆豐永續高息等權,"-28,000",0,"740,060","712,060"
20260316,00881,國泰台灣科技龍頭,"-956,286",0,"1,653,975","697,689"
20260316,00650L,復華香港正2     ,"-418,000",0,"1,090,511","672,511"
20260316,00641R,富邦日本反1     ,0,0,"652,000","652,000"
20260316,00985B,群益ESG投等債0-5,"311,000",0,"303,969","614,969"
20260316,00971,野村美國研發龍頭,0,0,"420,521","420,521"
20260316,00987A,主動台新優勢成長,"-84,000",0,"475,136","391,136"
20260316,00944,野村趨勢動能高息,0,0,"389,065","389,065"
20260316,00952,凱基台灣AI50    ,"-148,500",0,"525,955","377,455"
20260316,00669R,國泰美國道瓊反1 ,0,0,"363,050","363,050"
20260316,00910,第一金太空衛星  ,"150,275",0,"201,042","351,317"
20260316,00988A,主動統一全球創新,"648,750",0,"-306,483","342,267"
20260316,00904,新光臺灣半導體30,"336,200",0,"3,062","339,262"
20260316,00913,兆豐台灣晶圓製造,"-40,000",0,"371,257","331,257"
20260316,00943,兆豐電子高息等權,"4,000",0,"320,562","324,562"
20260316,009802,富邦旗艦50      ,"-164,000",0,"476,483","312,483"
20260316,00983A,主動中信ARK創新 ,"-50,000",0,"353,573","303,573"
20260316,00941,中信上游半導體  ,"-157,680",0,"459,350","301,670"
20260316,00733,富邦臺灣中小    ,"88,000",0,"200,637","288,637"
20260316,00911,兆豐洲際半導體  ,"2,410",0,"283,000","285,410"
20260316,00675L,富邦臺灣加權正2 ,"6,000",0,"223,141","229,141"
20260316,00981T,平衡凱基雙核收息,"-39,000",0,"265,444","226,444"
20260316,00717,富邦美國特別股  ,"251,000",0,"-25,000","226,000"
20260316,00893,國泰智能電動車  ,"-50,000",0,"275,692","225,692"
20260316,00701,國泰股利精選30  ,"-68,000",0,"286,344","218,344"
20260316,009809,富邦淨零ESG50   ,"-266,000",0,"483,655","217,655"
20260316,00986A,主動台新龍頭成長,"-82,000",0,"294,306","212,306"
20260316,00951,台新日本半導體  ,"52,200",0,"153,806","206,006"
20260316,00690,兆豐藍籌30      ,"-10,000",0,"205,069","195,069"
20260316,00636,國泰中國A50     ,"-7,000",0,"195,120","188,120"
20260316,00926,凱基全球菁英55  ,"-121,000",0,"306,500","185,500"
20260316,00989A,主動摩根美國科技,"-303,000",0,"472,740","169,740"
20260316,00897,富邦基因免疫生技,"-297,000",0,"462,469","165,469"
20260316,00938,凱基優選30      ,"-115,000",0,"258,148","143,148"
20260316,009800,中信NASDAQ      ,"-2,900",0,"139,903","137,003"
20260316,00639,富邦深100       ,"-1,000",0,"127,970","126,970"
20260316,00903,富邦元宇宙      ,"5,000",0,"121,629","126,629"
20260316,00899,FT潔淨能源      ,0,0,"96,553","96,553"
20260316,00850,元大臺灣ESG永續 ,"-410,000","-13,000","516,639","93,639"
20260316,00949,復華日本龍頭    ,"-385,000",0,"477,799","92,799"
20260316,00921,兆豐龍頭等權重  ,"-273,400",0,"359,463","86,063"
20260316,00905,FT臺灣Smart     ,"-120,000",0,"204,292","84,292"
20260316,00685L,群益臺灣加權正2 ,"27,000",0,"48,145","75,145"
20260316,00898,國泰基因免疫革命,"23,000",0,"46,547","69,547"
20260316,0061,元大寶滬深      ,"-29,000",0,"93,691","64,691"
20260316,00655L,國泰中國A50正2  ,"-136,000",0,"195,649","59,649"
20260316,00875,國泰網路資安    ,"-5,000",0,"64,055","59,055"
20260316,00731,復華富時高息低波,-938,0,"59,860","58,922"
20260316,00700,富邦恒生國企    ,"120,000",0,"-63,585","56,415"
20260316,006207,復華滬深        ,"-204,000",0,"257,172","53,172"
20260316,0051,元大中型100     ,"-1,951",0,"55,074","53,123"
20260316,00960,野村全球航運龍頭,"64,000",0,"-16,382","47,618"
20260316,00916,國泰全球品牌50  ,"-36,000",0,"78,457","42,457"
20260316,006205,富邦上証        ,"34,000",0,"8,291","42,291"
20260316,00654R,富邦印度反1     ,0,0,"40,180","40,180"
20260316,00908,富邦入息REITs+  ,"-1,000",0,"35,487","34,487"
20260316,00920,富邦ESG綠色電力 ,"63,000",0,"-36,486","26,514"
20260316,00638R,元大滬深300反1  ,0,0,"24,000","24,000"
20260316,00912,中信臺灣智慧50  ,"-31,000",0,"54,710","23,710"
20260316,00710B,復華彭博非投等債,"38,000",0,"-15,003","22,997"
20260316,00651R,復華香港反1     ,0,0,"22,780","22,780"
20260316,009808,華南永昌優選50  ,"17,000",0,"2,612","19,612"
20260316,00714,群益道瓊美國地產,"11,000",0,"5,772","16,772"
20260316,00739,元大MSCI A股    ,"-4,000",0,"20,004","16,004"
20260316,00737,國泰AI機器人    ,"28,000",0,"-17,725","10,275"
20260316,009810,玉山全球藍籌100 ,"-1,000",0,"10,573","9,573"
20260316,00678,群益那斯達克生技,0,0,"8,572","8,572"
20260316,00709,富邦歐洲        ,"11,024",0,"-3,250","7,774"
20260316,00645,富邦日本        ,"-4,881",0,"12,441","7,560"
20260316,00902,中信電池及儲能  ,"-909,000",0,"915,545","6,545"
20260316,00851,台新全球AI      ,"-1,000",0,"6,110","5,110"
20260316,00681R,元大美債20反1   ,"3,000",0,"2,000","5,000"
20260316,00668,國泰美國道瓊    ,"-31,000",0,"35,308","4,308"
20260316,006203,元大MSCI台灣    ,0,0,"4,000","4,000"
20260316,00770,國泰北美科技    ,"21,000",0,"-17,111","3,889"
20260316,00703,台新MSCI中國    ,0,0,"3,500","3,500"
20260316,00963,中信全球高股息  ,"170,000",0,"-166,538","3,462"
20260316,00702,國泰標普低波高息,"22,000",0,"-19,736","2,264"
20260316,00689R,國泰20年美債反1 ,0,0,20,20
20260316,00668K,國泰美國道瓊+U  ,0,0,0,0
20260316,00657K,國泰日經225+U   ,0,0,0,0
20260316,00660,元大歐洲50      ,0,0,0,0
20260316,00636K,國泰中國A50+U   ,0,0,0,0
20260316,006204,永豐臺灣加權    ,0,0,-739,-739
20260316,0053,元大電子        ,0,0,-805,-805
20260316,00775B,新光投等債15+   ,0,0,-960,-960
20260316,00707R,期元大S&P日圓反1,0,0,"-1,000","-1,000"
20260316,00684R,期元大美元指反1 ,0,0,"-1,205","-1,205"
20260316,00666R,富邦恒生國企反1 ,0,0,"-1,320","-1,320"
20260316,00962,台新AI優息動能  ,"-92,000",0,"90,056","-1,944"
20260316,00736,國泰新興市場    ,0,0,"-2,000","-2,000"
20260316,0057,富邦摩台        ,0,0,"-2,103","-2,103"
20260316,006206,元大上證50      ,"-4,000",0,"1,438","-2,562"
20260316,00711B,復華彭博新興債  ,"-23,000",0,"19,271","-3,729"
20260316,00861,元大全球未來通訊,"2,091",0,"-6,121","-4,030"
20260316,00901,永豐智能車供應鏈,"-32,000",0,"27,092","-4,908"
20260316,00982T,平衡兆豐台美動能,"-25,000",0,"18,648","-6,352"
20260316,00771,元大US高息特別股,0,0,"-9,000","-9,000"
20260316,00656R,國泰中國A50反1  ,0,0,"-9,080","-9,080"
20260316,00682U,期元大美元指數  ,0,0,"-11,166","-11,166"
20260316,00647L,元大S&P500正2   ,"-18,000",0,"6,828","-11,172"
20260316,00657,國泰日經225     ,"1,000",0,"-12,586","-11,586"
20260316,00728,第一金工業30    ,"-67,000",0,"51,376","-15,624"
20260316,00895,富邦未來車      ,"-84,000",0,"59,952","-24,048"
20260316,0055,元大MSCI金融    ,"-4,989",0,"-27,190","-32,179"
20260316,00762,元大全球AI      ,"-10,000",0,"-26,775","-36,775"
20260316,00640L,富邦日本正2     ,"13,000",0,"-52,818","-39,818"
20260316,00894,中信小資高價30  ,"-51,000",0,"-1,377","-52,377"
20260316,00783,富邦中証500     ,0,0,"-56,608","-56,608"
20260316,00972,野村日本動能高息,"9,150",0,"-71,997","-62,847"
